4
39.2956846,9.0894242
40.59964320000001,8.3310431
40.7226632,8.552738000000002
40.0385647,8.638885500000002
24
39.5356123,8.6321499
39.43448160000001,8.7412579
39.299510700000006,9.200763900000002
39.531746299999995,8.600037099999998
39.296903300000004,9.1471088
39.3962583,9.074870800000001
39.9323059,9.675671499999998
39.17851580000001,8.514687
39.168188300000004,8.5070197
39.24032890000001,9.13197
40.66293050000001,8.3812253
40.55149000000001,8.319634800000001
40.65556770000001,8.2255883
40.6646304,8.538793200000002
40.72634,8.498275900000003
40.5838827,9.001938299999999
40.6653485,8.533988200000001
41.194177,9.2662387
40.4957374,8.758145400000002
40.78152340000001,9.657781800000002
40.7633954,8.5110864
40.792510500000006,9.5900906
40.04005150000001,8.4177754
39.9548095,8.947903400000001
